DateTime,Close,Open,Low,High,Volume
15:10 25.07.22,27719.0,27719.0,27719.0,27719.0,365.0
15:15 25.07.22,27729.0,27729.0,27719.0,27729.0,814.0
15:20 25.07.22,27719.0,27719.0,27719.0,27719.0,1036.0
15:25 25.07.22,27719.0,27719.0,27719.0,27719.0,1.0
15:30 25.07.22,27699.0,27709.0,27689.0,27719.0,3927.0
15:35 25.07.22,27689.0,27689.0,27669.0,27689.0,2991.0
15:40 25.07.22,27739.0,27699.0,27699.0,27739.0,2970.0
15:45 25.07.22,27709.0,27729.0,27699.0,27729.0,2278.0
15:50 25.07.22,27719.0,27719.0,27719.0,27729.0,2791.0
15:55 25.07.22,27719.0,27729.0,27719.0,27739.0,3481.0
16:00 25.07.22,27709.0,27709.0,27709.0,27729.0,3155.0
16:05 25.07.22,27709.0,27699.0,27679.0,27709.0,3111.0
16:10 25.07.22,27709.0,27719.0,27709.0,27719.0,2733.0
16:15 25.07.22,27679.0,27699.0,27669.0,27699.0,2553.0
16:20 25.07.22,27689.0,27689.0,27689.0,27699.0,1876.0
16:25 25.07.22,27659.0,27679.0,27619.0,27699.0,5102.0
16:30 25.07.22,27649.0,27649.0,27649.0,27669.0,3438.0
16:35 25.07.22,27649.0,27639.0,27629.0,27649.0,1856.0
16:40 25.07.22,27679.0,27639.0,27639.0,27679.0,3813.0
16:45 25.07.22,27669.0,27689.0,27669.0,27689.0,2868.0
16:50 25.07.22,27669.0,27679.0,27669.0,27679.0,2709.0
16:55 25.07.22,27669.0,27659.0,27659.0,27679.0,2275.0
17:00 25.07.22,27669.0,27659.0,27649.0,27669.0,2025.0
17:05 25.07.22,27679.0,27679.0,27669.0,27679.0,1953.0
17:10 25.07.22,27649.0,27689.0,27649.0,27689.0,2460.0
17:15 25.07.22,27659.0,27659.0,27649.0,27659.0,2304.0
17:20 25.07.22,27679.0,27669.0,27669.0,27679.0,1649.0
17:25 25.07.22,27699.0,27689.0,27689.0,27699.0,1795.0
17:30 25.07.22,27709.0,27709.0,27709.0,27719.0,2366.0
17:35 25.07.22,27709.0,27709.0,27709.0,27719.0,341.0
17:40 25.07.22,27709.0,27709.0,27709.0,27709.0,1.0
17:45 25.07.22,27719.0,27719.0,27719.0,27729.0,3308.0
17:50 25.07.22,27719.0,27709.0,27709.0,27719.0,2080.0
17:55 25.07.22,27719.0,27719.0,27719.0,27719.0,1.0
02:05 26.07.22,27624.0,27664.0,27604.0,27674.0,2209.0
02:10 26.07.22,27584.0,27614.0,27584.0,27634.0,2083.0
02:15 26.07.22,27584.0,27574.0,27564.0,27594.0,2559.0
02:20 26.07.22,27574.0,27574.0,27564.0,27584.0,859.0
02:25 26.07.22,27594.0,27584.0,27574.0,27614.0,2748.0
02:30 26.07.22,27574.0,27604.0,27554.0,27604.0,1527.0
02:35 26.07.22,27574.0,27584.0,27574.0,27594.0,1408.0
02:40 26.07.22,27544.0,27574.0,27544.0,27574.0,1585.0
02:45 26.07.22,27534.0,27534.0,27514.0,27544.0,2423.0
02:50 26.07.22,27534.0,27544.0,27514.0,27544.0,1036.0
02:55 26.07.22,27534.0,27524.0,27524.0,27544.0,2176.0
03:00 26.07.22,27564.0,27524.0,27524.0,27564.0,1486.0
03:05 26.07.22,27565.0,27554.0,27544.0,27574.0,1123.0
03:10 26.07.22,27584.0,27584.0,27574.0,27584.0,1284.0
03:15 26.07.22,27594.0,27594.0,27584.0,27604.0,1871.0
03:20 26.07.22,27594.0,27604.0,27594.0,27614.0,1618.0
03:25 26.07.22,27614.0,27604.0,27604.0,27624.0,1058.0
03:30 26.07.22,27604.0,27604.0,27594.0,27614.0,1961.0
03:35 26.07.22,27594.0,27594.0,27574.0,27604.0,1786.0
03:40 26.07.22,27634.0,27584.0,27584.0,27634.0,1618.0
03:45 26.07.22,27604.0,27624.0,27594.0,27624.0,1355.0
03:50 26.07.22,27614.0,27594.0,27594.0,27614.0,1744.0
03:55 26.07.22,27614.0,27604.0,27604.0,27624.0,964.0
04:00 26.07.22,27624.0,27624.0,27604.0,27624.0,1680.0
04:05 26.07.22,27644.0,27614.0,27604.0,27644.0,1282.0
04:10 26.07.22,27674.0,27635.0,27635.0,27674.0,1389.0
04:15 26.07.22,27644.0,27664.0,27644.0,27664.0,1028.0
04:20 26.07.22,27654.0,27634.0,27634.0,27654.0,894.0
04:25 26.07.22,27654.0,27664.0,27644.0,27664.0,965.0
04:30 26.07.22,27664.0,27654.0,27654.0,27674.0,854.0
04:35 26.07.22,27684.0,27674.0,27674.0,27684.0,407.0
04:40 26.07.22,27684.0,27674.0,27664.0,27684.0,1654.0
04:50 26.07.22,27694.0,27694.0,27694.0,27704.0,1238.0
04:55 26.07.22,27674.0,27684.0,27674.0,27684.0,495.0
05:00 26.07.22,27664.0,27674.0,27664.0,27674.0,1256.0
05:05 26.07.22,27674.0,27674.0,27664.0,27674.0,768.0
05:20 26.07.22,27674.0,27664.0,27664.0,27674.0,1467.0
05:25 26.07.22,27664.0,27664.0,27664.0,27664.0,259.0
05:30 26.07.22,27654.0,27674.0,27654.0,27674.0,1290.0
05:35 26.07.22,27664.0,27664.0,27654.0,27674.0,832.0
05:40 26.07.22,27674.0,27654.0,27654.0,27674.0,1235.0
05:45 26.07.22,27654.0,27664.0,27654.0,27674.0,304.0
05:50 26.07.22,27664.0,27664.0,27654.0,27664.0,1036.0
05:55 26.07.22,27674.0,27674.0,27664.0,27674.0,582.0
06:00 26.07.22,27674.0,27664.0,27664.0,27674.0,614.0
06:05 26.07.22,27664.0,27664.0,27654.0,27674.0,605.0
06:10 26.07.22,27664.0,27654.0,27654.0,27674.0,547.0
06:15 26.07.22,27664.0,27674.0,27664.0,27674.0,594.0
06:20 26.07.22,27674.0,27654.0,27654.0,27674.0,562.0
06:25 26.07.22,27654.0,27664.0,27654.0,27664.0,316.0
06:30 26.07.22,27664.0,27664.0,27654.0,27664.0,477.0
06:35 26.07.22,27634.0,27654.0,27634.0,27654.0,612.0
06:40 26.07.22,27644.0,27644.0,27644.0,27644.0,32.0
06:45 26.07.22,27644.0,27644.0,27634.0,27644.0,663.0
06:50 26.07.22,27654.0,27654.0,27644.0,27654.0,599.0
