DateTime,Close,Open,Low,High,Volume
02:05 24.06.22,1825.19,1824.76,1824.46,1825.19,1479.0
02:10 24.06.22,1824.9,1825.19,1824.71,1825.21,1346.0
02:15 24.06.22,1824.14,1824.91,1824.08,1825.24,2347.0
02:20 24.06.22,1825.01,1824.17,1824.02,1825.21,2016.0
02:25 24.06.22,1824.11,1825.02,1823.49,1825.05,2139.0
02:30 24.06.22,1822.83,1824.1,1822.6,1824.19,3355.0
02:35 24.06.22,1823.04,1822.83,1822.45,1823.35,1819.0
02:40 24.06.22,1823.37,1823.06,1822.71,1823.45,1619.0
02:45 24.06.22,1824.58,1823.35,1823.26,1824.69,2149.0
02:50 24.06.22,1823.59,1824.6,1823.39,1824.61,2122.0
02:55 24.06.22,1823.87,1823.58,1823.51,1824.05,1744.0
03:00 24.06.22,1822.12,1823.9,1822.05,1824.46,4960.0
03:05 24.06.22,1822.25,1822.23,1821.6,1823.03,3874.0
03:10 24.06.22,1823.17,1822.23,1821.74,1823.98,3440.0
03:15 24.06.22,1823.04,1823.17,1822.79,1824.13,3169.0
03:20 24.06.22,1823.45,1823.08,1822.26,1823.61,2651.0
03:25 24.06.22,1824.36,1823.47,1823.22,1824.36,2661.0
03:30 24.06.22,1824.88,1824.41,1822.73,1824.95,3458.0
03:35 24.06.22,1824.41,1824.83,1824.32,1824.94,2597.0
03:40 24.06.22,1824.24,1824.42,1824.1,1824.62,1829.0
03:45 24.06.22,1824.88,1824.25,1824.01,1825.02,2385.0
03:50 24.06.22,1824.74,1824.9,1824.7,1825.1,1920.0
03:55 24.06.22,1823.89,1824.74,1823.89,1825.16,2221.0
04:00 24.06.22,1824.52,1823.85,1823.85,1824.66,2671.0
04:05 24.06.22,1824.99,1824.5,1824.47,1825.1,2004.0
04:10 24.06.22,1825.0,1825.04,1824.66,1825.12,2090.0
04:15 24.06.22,1824.98,1825.01,1824.74,1825.19,1170.0
04:20 24.06.22,1824.87,1824.99,1824.47,1824.99,1177.0
04:25 24.06.22,1824.82,1824.86,1824.6,1824.89,882.0
04:30 24.06.22,1825.14,1824.8,1824.64,1825.25,1838.0
04:35 24.06.22,1825.68,1825.1,1825.09,1826.34,1968.0
04:40 24.06.22,1825.69,1825.69,1824.96,1826.08,2031.0
