DateTime,Close,Open,Low,High,Volume
08:00 15.03.22,13011.29,13062.03,13064.31,12958.77,93913.0
09:00 15.03.22,12969.82,13014.04,13082.79,12963.77,92725.0
10:00 15.03.22,13004.57,12969.33,13041.07,12942.77,62993.0
11:00 15.03.22,13076.58,13005.59,13099.31,13000.36,52651.0
12:00 15.03.22,13081.79,13076.27,13123.94,13059.28,58006.0
13:00 15.03.22,13146.56,13080.82,13185.92,13068.28,64933.0
14:00 15.03.22,13183.58,13148.32,13210.58,13090.77,155716.0
15:00 15.03.22,13291.07,13183.58,13322.57,13162.82,165643.0
16:00 15.03.22,13322.79,13291.08,13406.27,13285.27,211136.0
17:00 15.03.22,13349.07,13322.31,13386.7,13285.28,213304.0
18:00 15.03.22,13335.95,13348.83,13368.15,13282.08,188618.0
19:00 15.03.22,13377.9,13335.28,13382.31,13261.03,203517.0
20:00 15.03.22,13458.57,13376.29,13488.07,13367.78,198955.0
21:00 15.03.22,13445.31,13454.28,13463.83,13435.52,25294.0
23:00 15.03.22,13441.08,13449.04,13449.06,13431.71,4831.0
00:00 16.03.22,13456.79,13442.32,13478.53,13434.72,18033.0
01:00 16.03.22,13433.78,13456.52,13461.45,13419.58,36960.0
02:00 16.03.22,13447.2,13433.82,13448.58,13422.53,53307.0
03:00 16.03.22,13455.04,13447.56,13473.26,13444.28,47165.0
04:00 16.03.22,13456.32,13455.56,13477.06,13441.77,44872.0
05:00 16.03.22,13466.08,13455.81,13472.08,13450.27,23708.0
06:00 16.03.22,13561.06,13466.02,13596.82,13461.71,45566.0
07:00 16.03.22,13595.27,13560.85,13596.33,13550.58,30420.0
08:00 16.03.22,13622.03,13595.56,13628.78,13582.57,42286.0
09:00 16.03.22,13665.52,13622.83,13682.67,13606.54,101488.0
10:00 16.03.22,13675.77,13665.57,13705.57,13662.78,58454.0
11:00 16.03.22,13698.53,13676.04,13721.33,13671.04,85330.0
12:00 16.03.22,13703.58,13695.58,13707.56,13667.06,61241.0
13:00 16.03.22,13648.06,13704.57,13715.83,13642.79,69080.0
14:00 16.03.22,13721.32,13648.82,13747.33,13613.98,169605.0
15:00 16.03.22,13833.54,13722.06,13867.29,13692.53,278319.0
16:00 16.03.22,13816.78,13833.02,13844.28,13792.06,198436.0
17:00 16.03.22,13728.54,13817.03,13831.54,13713.02,199269.0
18:00 16.03.22,13743.79,13729.02,13756.91,13665.56,173158.0
19:00 16.03.22,13737.04,13702.63,13786.31,13466.82,307124.0
20:00 16.03.22,13958.27,13737.27,13958.82,13704.06,192769.0
21:00 16.03.22,13999.77,13959.77,14027.03,13939.04,35069.0
23:00 16.03.22,13959.03,13977.77,13981.57,13959.03,5709.0
00:00 17.03.22,13977.33,13959.03,13981.7,13946.03,21393.0
01:00 17.03.22,13989.31,13977.27,13993.04,13957.54,28330.0
02:00 17.03.22,13917.32,13989.29,13992.06,13899.78,43394.0
03:00 17.03.22,13941.56,13917.83,13953.81,13913.53,36015.0
04:00 17.03.22,13937.29,13941.79,13946.02,13914.77,26634.0
05:00 17.03.22,13965.54,13938.06,13973.82,13919.03,17911.0
06:00 17.03.22,13958.02,13966.03,13984.53,13950.81,28816.0
07:00 17.03.22,13999.31,13956.77,14004.83,13952.53,21814.0
08:00 17.03.22,13971.08,13998.07,14020.79,13928.54,52079.0
09:00 17.03.22,13928.81,13970.31,13977.32,13916.77,78055.0
10:00 17.03.22,13925.58,13930.54,13939.83,13893.78,60874.0
11:00 17.03.22,13914.78,13925.52,13925.52,13836.78,77462.0
12:00 17.03.22,13894.27,13914.81,13930.81,13868.77,49472.0
13:00 17.03.22,13854.58,13893.57,13927.08,13832.83,62236.0
