DateTime,Close,Open,High,Low,Volume
07:00 13.06.22,1865.3,1863.29,1866.07,1862.7,26179
08:00 13.06.22,1861.56,1865.23,1867.05,1861.47,30383
09:00 13.06.22,1857.13,1861.54,1865.17,1855.59,40363
10:00 13.06.22,1853.2,1857.1,1858.52,1853.2,42874
11:00 13.06.22,1854.6,1853.19,1857.3,1852.54,30696
12:00 13.06.22,1857.98,1854.66,1858.58,1853.54,30396
13:00 13.06.22,1854.63,1857.99,1858.84,1853.47,31737
14:00 13.06.22,1842.79,1854.63,1857.54,1842.13,63750
15:00 13.06.22,1830.58,1842.77,1845.71,1829.07,76247
16:00 13.06.22,1827.34,1830.47,1831.2,1823.28,67004
17:00 13.06.22,1828.87,1827.41,1829.18,1824.19,46932
18:00 13.06.22,1828.72,1828.85,1833.47,1828.03,41452
19:00 13.06.22,1828.61,1828.72,1830.83,1827.8,29253
20:00 13.06.22,1825.75,1828.68,1829.44,1824.49,32942
21:00 13.06.22,1822.7,1825.76,1826.42,1819.33,51959
22:00 13.06.22,1818.82,1822.71,1823.62,1818.16,26894
00:00 14.06.22,1821.04,1819.56,1821.49,1808.83,20538
01:00 14.06.22,1820.92,1821.02,1822.57,1817.59,16966
02:00 14.06.22,1823.98,1820.89,1824.24,1819.21,25778
03:00 14.06.22,1824.29,1823.98,1825.32,1823.02,29222
04:00 14.06.22,1826.79,1824.27,1827.23,1823.59,23478
05:00 14.06.22,1825.34,1826.8,1827.93,1824.4,24651
06:00 14.06.22,1824.65,1825.35,1826.96,1823.92,18996
07:00 14.06.22,1827.84,1824.66,1828.15,1823.9,25047
08:00 14.06.22,1829.79,1827.82,1830.56,1827.03,35009
09:00 14.06.22,1827.82,1829.78,1831.51,1826.34,36818
10:00 14.06.22,1825.8,1827.81,1830.13,1824.59,34926
11:00 14.06.22,1823.92,1825.77,1825.77,1821.6,33224
12:00 14.06.22,1824.63,1823.89,1824.76,1820.03,31563
13:00 14.06.22,1817.09,1824.65,1825.27,1816,38592
14:00 14.06.22,1819.9,1817.09,1822.66,1815.99,51364
15:00 14.06.22,1816.01,1820.01,1821.96,1815.33,53511
16:00 14.06.22,1813.92,1815.93,1818.1,1812.49,53587
17:00 14.06.22,1810.3,1813.92,1815.52,1809.31,48537
18:00 14.06.22,1812.3,1810.37,1814.55,1809.41,37037
19:00 14.06.22,1811.28,1812.26,1813.39,1810.77,36428
20:00 14.06.22,1807.19,1811.28,1812.09,1807.14,36048
21:00 14.06.22,1808.34,1807.22,1810.45,1804.92,37382
22:00 14.06.22,1808.16,1808.25,1809.87,1806.66,15177
00:00 15.06.22,1808.61,1806.9,1809.31,1806.85,11932
01:00 15.06.22,1810.85,1808.62,1810.97,1807.61,13955
02:00 15.06.22,1811.32,1810.83,1811.76,1808.5,23655
03:00 15.06.22,1815.81,1811.24,1817.41,1810.47,36072
04:00 15.06.22,1817.3,1815.8,1819.32,1815.58,26273
05:00 15.06.22,1815.56,1817.31,1817.31,1813.84,18668
06:00 15.06.22,1814.42,1815.58,1816.61,1813.27,14934
07:00 15.06.22,1817.84,1814.47,1818.88,1813.11,29804
08:00 15.06.22,1820.44,1817.85,1822.7,1817.42,40671
09:00 15.06.22,1820.67,1820.44,1823.97,1818.33,40363
10:00 15.06.22,1822.17,1820.66,1822.75,1817.31,37164
11:00 15.06.22,1825.36,1822.11,1826.09,1820.41,33507
12:00 15.06.22,1825.28,1825.38,1827.52,1823.5,36369
13:00 15.06.22,1831.03,1825.28,1835.33,1824.32,47920
14:00 15.06.22,1831.54,1831.05,1836.45,1828.47,62611
15:00 15.06.22,1823.94,1831.53,1832.86,1823.5,59346
16:00 15.06.22,1819.84,1823.86,1824.74,1818.63,55118
17:00 15.06.22,1821.2,1819.87,1824.73,1819.15,40250
18:00 15.06.22,1819.69,1821.22,1823.89,1819.69,31906
19:00 15.06.22,1820.9,1819.73,1821.95,1816.29,34869
20:00 15.06.22,1830.79,1820.56,1839.99,1813.46,78303
21:00 15.06.22,1831.69,1830.95,1841.77,1830.33,66207
22:00 15.06.22,1833.53,1831.63,1835.5,1831.17,20581
00:00 16.06.22,1833.44,1833.21,1835.45,1832.63,12774
01:00 16.06.22,1833.78,1833.44,1835.2,1831.56,16805
02:00 16.06.22,1834.1,1833.77,1836.29,1832.83,23110
03:00 16.06.22,1830.86,1834.11,1834.98,1830.21,30530
04:00 16.06.22,1831.74,1830.84,1832.09,1829.69,21351
05:00 16.06.22,1832.66,1831.77,1833.54,1830.81,22006
06:00 16.06.22,1830.97,1832.69,1832.9,1829.8,16122
07:00 16.06.22,1831.3,1830.96,1833.42,1830.26,23608
08:00 16.06.22,1830.09,1831.33,1832.85,1828.19,32463
09:00 16.06.22,1830.14,1830.06,1830.6,1826.43,44023
10:00 16.06.22,1833.47,1830.15,1833.55,1828.33,45119
11:00 16.06.22,1829.98,1833.49,1835.99,1829.1,50234
12:00 16.06.22,1819.72,1830.05,1831.84,1819.4,41429
13:00 16.06.22,1819.09,1819.74,1823.16,1815.05,52864
14:00 16.06.22,1829.34,1819.2,1833.2,1819.12,54004
15:00 16.06.22,1827.99,1829.35,1832.11,1826.17,59816
16:00 16.06.22,1832.37,1827.95,1833.43,1825.2,65595
17:00 16.06.22,1845.19,1832.36,1846.78,1831.93,68995
18:00 16.06.22,1850.18,1845.19,1852.65,1844.52,53193
19:00 16.06.22,1848.17,1850.19,1850.97,1845.4,44880
20:00 16.06.22,1849.26,1848.15,1849.89,1846.9,30157
21:00 16.06.22,1852.14,1849.25,1852.58,1848.84,32685
22:00 16.06.22,1857.11,1852.23,1857.37,1852.17,22897
00:00 17.06.22,1850.61,1856.8,1856.92,1850.46,12546
01:00 17.06.22,1850.73,1850.59,1851.98,1849.83,9988
02:00 17.06.22,1846.55,1850.74,1851.43,1845.83,22674
03:00 17.06.22,1845.03,1846.53,1847.57,1844.78,29592
04:00 17.06.22,1843.75,1845.01,1846.28,1841.85,26538
05:00 17.06.22,1842.06,1843.67,1844.94,1841.53,21741
06:00 17.06.22,1845.52,1842.08,1845.59,1841.85,14922
07:00 17.06.22,1845.24,1845.53,1847.12,1845.17,19717
08:00 17.06.22,1845.01,1845.22,1847.12,1844.49,25057
09:00 17.06.22,1848.62,1844.98,1849.94,1841.87,35523
10:00 17.06.22,1850.02,1848.6,1851.07,1847.85,28244
11:00 17.06.22,1847.84,1849.92,1852.47,1847.54,23983
12:00 17.06.22,1845.13,1847.89,1848.57,1845.09,34028
13:00 17.06.22,1847.81,1845.11,1848.54,1844.47,35062
14:00 17.06.22,1851.15,1847.91,1852.89,1844.47,46409
15:00 17.06.22,1842.21,1851.23,1851.52,1841.04,56619
16:00 17.06.22,1840.32,1842.04,1843.11,1836.59,54799
17:00 17.06.22,1841.06,1840.28,1844.82,1838.35,45123
18:00 17.06.22,1839.33,1841.07,1842.3,1838.23,28173
19:00 17.06.22,1836.89,1839.32,1841.11,1836.7,28514
20:00 17.06.22,1836.66,1837.03,1839.75,1836.64,19915
21:00 17.06.22,1837.03,1836.57,1837.86,1833.8,25008
00:00 20.06.22,1838.93,1838.17,1840.21,1834.69,13811
01:00 20.06.22,1838.36,1838.93,1839.35,1837.41,10174
02:00 20.06.22,1839.74,1838.37,1840.42,1837,17483
03:00 20.06.22,1836.72,1839.74,1841.95,1836.61,29851
04:00 20.06.22,1842.29,1836.73,1843.66,1835.11,26663
05:00 20.06.22,1843.79,1842.3,1846.03,1842.28,20783
06:00 20.06.22,1843.33,1843.8,1845.02,1843.01,12688
07:00 20.06.22,1842.24,1843.29,1844.18,1841.69,16139
08:00 20.06.22,1842.66,1842.22,1844.7,1840.96,20829
09:00 20.06.22,1839.98,1842.63,1844.04,1839.32,27422
10:00 20.06.22,1839.69,1839.99,1841.03,1838.9,21973
11:00 20.06.22,1840.7,1839.66,1843.7,1839.63,22641
12:00 20.06.22,1838.96,1840.7,1841.11,1836.34,22562
13:00 20.06.22,1837.97,1838.96,1839.58,1837.33,17246
14:00 20.06.22,1839.01,1838.04,1840.52,1837.52,19589
15:00 20.06.22,1839.27,1838.92,1843.1,1838.44,27391
16:00 20.06.22,1838.27,1839.29,1839.29,1835.86,28115
17:00 20.06.22,1838.18,1838.29,1839.41,1837.02,19174
18:00 20.06.22,1835.75,1838.18,1838.37,1835.6,11439
19:00 20.06.22,1835.33,1835.76,1837.09,1835.27,3295
20:00 20.06.22,1837.7,1835.33,1837.95,1835.33,2086
00:00 21.06.22,1837.97,1835.66,1838.65,1835.59,6118
01:00 21.06.22,1839.02,1837.96,1839.04,1837.14,7851
02:00 21.06.22,1840.99,1839.02,1841.53,1838.45,17951
03:00 21.06.22,1841.38,1840.96,1842.28,1839.21,21293
04:00 21.06.22,1839.96,1841.38,1842.13,1839.69,14906
05:00 21.06.22,1840.17,1839.99,1841.13,1839.51,11558
06:00 21.06.22,1838.54,1840.13,1840.69,1837.89,10112
07:00 21.06.22,1835.18,1838.56,1839.45,1833.39,20624
08:00 21.06.22,1834.11,1835.15,1836.1,1832.48,26379
09:00 21.06.22,1838.33,1834.1,1839.29,1832.53,31475
10:00 21.06.22,1834.59,1838.23,1838.43,1834.2,29255
11:00 21.06.22,1837.22,1834.55,1838.34,1834.35,24334
12:00 21.06.22,1833.36,1837.21,1837.21,1833.34,27238
13:00 21.06.22,1833.36,1833.34,1834.88,1830.67,39852
14:00 21.06.22,1836.05,1833.47,1839.46,1832.77,50349
15:00 21.06.22,1838.53,1836.09,1839.08,1832.72,56370
16:00 21.06.22,1839.54,1838.51,1843.57,1836.53,55582
17:00 21.06.22,1839.06,1839.59,1840.74,1837.2,24412
