===============================================================================
Id,ETH-USD,len,datetime,open,high,low,close,volume,openinterest,adjclose,ETH_GTrends,len,datetime,open,high,low,close,volume,openinterest,Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,ETH-USD,ETH_GTrends
81,ETH-USD,81,2018-03-22 23:59:59.999989,562.1,577.57,523.09,539.7,1523459968.0,0.0,539.702026,ETH_GTrends,11,2018-03-18 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,81,736775.9999999999,Broker,81,21270.964999999982,21270.964999999982,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,ETH-USD,82,2018-03-23 23:59:59.999989,539.86,540.49,512.13,539.62,1596349952.0,0.0,539.619019,ETH_GTrends,11,2018-03-18 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,82,736776.9999999999,Broker,82,21270.964999999982,21270.964999999982,BuySell,82,,,BuySell,82,,,DataTrades,82,,
83,ETH-USD,83,2018-03-24 23:59:59.999989,542.57,545.38,526.08,526.44,1300009984.0,0.0,526.439026,ETH_GTrends,11,2018-03-18 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,83,736777.9999999999,Broker,83,21270.964999999982,21270.964999999982,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,ETH-USD,84,2018-03-25 23:59:59.999989,522.7,535.82,515.66,524.29,1151170048.0,0.0,524.286987,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,84,736778.9999999999,Broker,84,21270.964999999982,21270.964999999982,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,ETH-USD,85,2018-03-26 23:59:59.999989,524.29,526.38,470.44,489.95,1638880000.0,0.0,489.950989,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,85,736779.9999999999,Broker,85,21270.964999999982,21270.964999999982,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,ETH-USD,86,2018-03-27 23:59:59.999989,489.59,491.46,449.97,450.12,1617939968.0,0.0,450.115997,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,86,736780.9999999999,Broker,86,21270.964999999982,21270.964999999982,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,ETH-USD,87,2018-03-28 23:59:59.999989,450.29,466.21,444.86,446.28,1514179968.0,0.0,446.278992,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,87,736781.9999999999,Broker,87,21270.964999999982,21270.964999999982,BuySell,87,,,BuySell,87,,,DataTrades,87,,
88,ETH-USD,88,2018-03-29 23:59:59.999989,448.08,450.81,385.81,385.97,1970230016.0,0.0,385.967987,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,88,736782.9999999999,Broker,88,21270.964999999982,21270.964999999982,BuySell,88,,,BuySell,88,,,DataTrades,88,,
89,ETH-USD,89,2018-03-30 23:59:59.999989,385.9,409.93,368.63,394.64,1878130048.0,0.0,394.644989,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,89,736783.9999999999,Broker,89,21270.964999999982,21270.964999999982,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,ETH-USD,90,2018-03-31 23:59:59.999989,395.0,418.47,392.95,396.46,1323920000.0,0.0,396.457001,ETH_GTrends,12,2018-03-25 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,90,736784.9999999999,Broker,90,21270.964999999982,21270.964999999982,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,ETH-USD,91,2018-04-01 23:59:59.999989,397.25,400.53,363.8,379.61,1256930048.0,0.0,379.606995,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,91,736785.9999999999,Broker,91,21270.964999999982,21270.964999999982,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,ETH-USD,92,2018-04-02 23:59:59.999989,379.7,395.17,377.59,386.42,1102259968.0,0.0,386.424988,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,92,736786.9999999999,Broker,92,21270.964999999982,21270.964999999982,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,ETH-USD,93,2018-04-03 23:59:59.999989,387.31,418.97,383.53,416.89,1363399936.0,0.0,416.893005,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,93,736787.9999999999,Broker,93,21270.964999999982,21270.964999999982,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,ETH-USD,94,2018-04-04 23:59:59.999989,416.48,417.47,375.31,380.54,1287730048.0,0.0,380.542999,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,94,736788.9999999999,Broker,94,21270.964999999982,21270.964999999982,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,ETH-USD,95,2018-04-05 23:59:59.999989,379.95,387.72,369.82,383.23,1210680064.0,0.0,383.231995,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,95,736789.9999999999,Broker,95,21270.964999999982,21270.964999999982,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,ETH-USD,96,2018-04-06 23:59:59.999989,382.73,385.2,366.91,370.29,967105984.0,0.0,370.285004,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,96,736790.9999999999,Broker,96,21270.964999999982,21270.964999999982,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,ETH-USD,97,2018-04-07 23:59:59.999989,370.38,393.06,369.94,385.31,951475008.0,0.0,385.313995,ETH_GTrends,13,2018-04-01 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,97,736791.9999999999,Broker,97,21270.964999999982,21270.964999999982,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,ETH-USD,98,2018-04-08 23:59:59.999989,385.74,402.59,385.6,400.51,948488000.0,0.0,400.507996,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,98,736792.9999999999,Broker,98,21270.964999999982,21270.964999999982,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,ETH-USD,99,2018-04-09 23:59:59.999989,400.86,429.25,390.61,398.53,1478390016.0,0.0,398.526001,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,99,736793.9999999999,Broker,99,21270.964999999982,21270.964999999982,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,ETH-USD,100,2018-04-10 23:59:59.999989,399.41,415.89,393.88,414.24,1196000000.0,0.0,414.243011,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,100,736794.9999999999,Broker,100,21270.964999999982,21270.964999999982,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,ETH-USD,101,2018-04-11 23:59:59.999989,415.02,430.54,412.47,430.54,1439040000.0,0.0,430.540009,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,101,736795.9999999999,Broker,101,21270.964999999982,21270.964999999982,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,ETH-USD,102,2018-04-12 23:59:59.999989,430.16,493.06,417.41,492.94,2519360000.0,0.0,492.94101,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,102,736796.9999999999,Broker,102,21270.964999999982,21270.964999999982,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,ETH-USD,103,2018-04-13 23:59:59.999989,493.16,526.47,482.66,492.73,2419249920.0,0.0,492.734985,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,103,736797.9999999999,Broker,103,21270.964999999982,21270.964999999982,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,ETH-USD,104,2018-04-14 23:59:59.999989,492.58,512.02,488.28,501.48,1519079936.0,0.0,501.477997,ETH_GTrends,14,2018-04-08 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,Sentiment,104,736798.9999999999,Broker,104,21270.964999999982,21270.964999999982,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,ETH-USD,105,2018-04-15 23:59:59.999989,502.88,531.7,502.88,531.7,1726089984.0,0.0,531.702026,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,105,736799.9999999999,Broker,105,21270.964999999982,21270.964999999982,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,ETH-USD,106,2018-04-16 23:59:59.999989,532.07,534.2,500.25,511.15,1758979968.0,0.0,511.147003,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,106,736800.9999999999,Broker,106,74424.758,23309.758,BuySell,106,,542.213,BuySell,106,,,DataTrades,106,,
107,ETH-USD,107,2018-04-17 23:59:59.999989,511.14,518.03,502.56,502.89,1760359936.0,0.0,502.894012,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,107,736801.9999999999,Broker,107,23259.644,23259.644,BuySell,107,495.0216,,BuySell,107,,,DataTrades,107,2093.0000000000064,
108,ETH-USD,108,2018-04-18 23:59:59.999989,503.31,525.09,503.05,524.79,1762940032.0,0.0,524.789001,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,108,736802.9999999999,Broker,108,73540.313,21061.312999999995,BuySell,108,,532.96635,BuySell,108,,,DataTrades,108,,
109,ETH-USD,109,2018-04-19 23:59:59.999989,524.04,567.89,523.26,567.89,2256869888.0,0.0,567.888977,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,109,736803.9999999999,Broker,109,21083.908999999996,21083.908999999996,BuySell,109,515.4111,,BuySell,109,,,DataTrades,109,-2072.9999999999964,
110,ETH-USD,110,2018-04-20 23:59:59.999989,567.99,618.72,560.28,615.72,2849469952.0,0.0,615.718018,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,110,736804.9999999999,Broker,110,77826.11,16254.11,BuySell,110,,628.0007999999999,BuySell,110,,,DataTrades,110,,
111,ETH-USD,111,2018-04-21 23:59:59.999989,616.0,621.89,578.55,605.4,2612460032.0,0.0,605.39502,ETH_GTrends,15,2018-04-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,111,736805.9999999999,Broker,111,16164.51,16164.51,BuySell,111,569.8717499999999,,BuySell,111,,,DataTrades,111,-4800.999999999999,
112,ETH-USD,112,2018-04-22 23:59:59.999989,606.12,640.77,593.87,621.86,2426269952.0,0.0,621.859985,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,112,736806.9999999999,Broker,112,76715.898,14529.898000000001,BuySell,112,,650.38155,BuySell,112,,,DataTrades,112,,
113,ETH-USD,113,2018-04-23 23:59:59.999989,621.2,646.7,621.03,642.55,2386830080.0,0.0,642.547974,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,113,736807.9999999999,Broker,113,14533.777999999993,14533.777999999993,BuySell,113,611.7145499999999,,BuySell,113,,,DataTrades,113,-1508.000000000004,
114,ETH-USD,114,2018-04-24 23:59:59.999989,643.4,708.88,643.4,708.16,3581860096.0,0.0,708.15802,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,114,736808.9999999999,Broker,114,14533.777999999993,14533.777999999993,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,ETH-USD,115,2018-04-25 23:59:59.999989,707.06,707.06,600.21,615.42,4216140032.0,0.0,615.416016,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,115,736809.9999999999,Broker,115,14533.777999999993,14533.777999999993,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,ETH-USD,116,2018-04-26 23:59:59.999989,618.08,663.18,604.01,662.81,2984009984.0,0.0,662.809021,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,116,736810.9999999999,Broker,116,14533.777999999993,14533.777999999993,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,ETH-USD,117,2018-04-27 23:59:59.999989,662.11,684.87,647.03,647.03,2598129920.0,0.0,647.031982,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,117,736811.9999999999,Broker,117,14533.777999999993,14533.777999999993,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,ETH-USD,118,2018-04-28 23:59:59.999989,644.65,691.44,644.65,683.68,2496659968.0,0.0,683.677979,ETH_GTrends,16,2018-04-22 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,118,736812.9999999999,Broker,118,14533.777999999993,14533.777999999993,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,ETH-USD,119,2018-04-29 23:59:59.999989,683.91,697.76,670.51,688.88,2740559872.0,0.0,688.880981,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,119,736813.9999999999,Broker,119,14533.777999999993,14533.777999999993,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,ETH-USD,120,2018-04-30 23:59:59.999989,689.76,694.44,666.12,669.92,2853100032.0,0.0,669.924011,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,120,736814.9999999999,Broker,120,14533.777999999993,14533.777999999993,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,ETH-USD,121,2018-05-01 23:59:59.999989,670.46,674.4,637.54,673.61,2678960128.0,0.0,673.612976,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,121,736815.9999999999,Broker,121,14533.777999999993,14533.777999999993,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,ETH-USD,122,2018-05-02 23:59:59.999989,674.08,688.84,667.42,687.15,2822269952.0,0.0,687.148987,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,122,736816.9999999999,Broker,122,14533.777999999993,14533.777999999993,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,ETH-USD,123,2018-05-03 23:59:59.999989,686.59,784.34,686.59,779.54,4210939904.0,0.0,779.54303,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,123,736817.9999999999,Broker,123,14533.777999999993,14533.777999999993,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,ETH-USD,124,2018-05-04 23:59:59.999989,776.78,803.75,762.63,785.62,3533410048.0,0.0,785.624023,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,124,736818.9999999999,Broker,124,14533.777999999993,14533.777999999993,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,ETH-USD,125,2018-05-05 23:59:59.999989,784.58,827.46,784.24,816.12,3035040000.0,0.0,816.119995,ETH_GTrends,17,2018-04-29 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,125,736819.9999999999,Broker,125,14533.777999999993,14533.777999999993,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,ETH-USD,126,2018-05-06 23:59:59.999989,816.09,835.06,764.88,792.31,3105570048.0,0.0,792.310974,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,126,736820.9999999999,Broker,126,14533.777999999993,14533.777999999993,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,ETH-USD,127,2018-05-07 23:59:59.999989,793.34,795.76,710.18,753.72,4316120064.0,0.0,753.724976,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,127,736821.9999999999,Broker,127,14533.777999999993,14533.777999999993,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,ETH-USD,128,2018-05-08 23:59:59.999989,755.01,774.25,728.13,752.86,2920489984.0,0.0,752.856995,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,128,736822.9999999999,Broker,128,14533.777999999993,14533.777999999993,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,ETH-USD,129,2018-05-09 23:59:59.999989,752.9,759.53,718.47,752.28,2877870080.0,0.0,752.275024,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,129,736823.9999999999,Broker,129,14533.777999999993,14533.777999999993,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,ETH-USD,130,2018-05-10 23:59:59.999989,752.58,766.75,726.66,727.28,2748950016.0,0.0,727.276978,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,130,736824.9999999999,Broker,130,14533.777999999993,14533.777999999993,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,ETH-USD,131,2018-05-11 23:59:59.999989,727.01,736.98,669.83,679.59,3290080000.0,0.0,679.585999,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,131,736825.9999999999,Broker,131,14533.777999999993,14533.777999999993,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,ETH-USD,132,2018-05-12 23:59:59.999989,679.88,691.41,644.07,686.05,2668480000.0,0.0,686.047974,ETH_GTrends,18,2018-05-06 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,132,736826.9999999999,Broker,132,14533.777999999993,14533.777999999993,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,ETH-USD,133,2018-05-13 23:59:59.999989,687.17,741.31,675.32,733.5,2362500096.0,0.0,733.495972,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,133,736827.9999999999,Broker,133,14533.777999999993,14533.777999999993,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,ETH-USD,134,2018-05-14 23:59:59.999989,732.73,742.17,695.79,730.55,3005110016.0,0.0,730.549011,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,134,736828.9999999999,Broker,134,14533.777999999993,14533.777999999993,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,ETH-USD,135,2018-05-15 23:59:59.999989,731.14,739.05,700.99,708.87,2523069952.0,0.0,708.870972,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,135,736829.9999999999,Broker,135,14533.777999999993,14533.777999999993,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,ETH-USD,136,2018-05-16 23:59:59.999989,708.09,710.2,682.54,707.05,2476130048.0,0.0,707.049988,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,136,736830.9999999999,Broker,136,14533.777999999993,14533.777999999993,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,ETH-USD,137,2018-05-17 23:59:59.999989,708.72,718.83,668.83,672.66,2350619904.0,0.0,672.656982,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,137,736831.9999999999,Broker,137,14533.777999999993,14533.777999999993,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,ETH-USD,138,2018-05-18 23:59:59.999989,672.1,695.03,663.81,694.37,2305740032.0,0.0,694.367004,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,138,736832.9999999999,Broker,138,14533.777999999993,14533.777999999993,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,ETH-USD,139,2018-05-19 23:59:59.999989,695.07,715.58,686.79,696.53,2021549952.0,0.0,696.530029,ETH_GTrends,19,2018-05-13 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,139,736833.9999999999,Broker,139,14533.777999999993,14533.777999999993,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,ETH-USD,140,2018-05-20 23:59:59.999989,697.92,723.75,692.67,715.37,2156910080.0,0.0,715.369019,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,140,736834.9999999999,Broker,140,14533.777999999993,14533.777999999993,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,ETH-USD,141,2018-05-21 23:59:59.999989,717.19,719.28,692.49,699.22,2005170048.0,0.0,699.221985,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,141,736835.9999999999,Broker,141,14533.777999999993,14533.777999999993,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,ETH-USD,142,2018-05-22 23:59:59.999989,700.18,700.98,644.03,647.74,2230469888.0,0.0,647.741028,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,142,736836.9999999999,Broker,142,14533.777999999993,14533.777999999993,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,ETH-USD,143,2018-05-23 23:59:59.999989,646.67,651.64,572.95,583.59,2995429888.0,0.0,583.585022,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,143,736837.9999999999,Broker,143,14533.777999999993,14533.777999999993,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,ETH-USD,144,2018-05-24 23:59:59.999989,584.54,610.82,557.21,601.76,2791099904.0,0.0,601.755005,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,144,736838.9999999999,Broker,144,14533.777999999993,14533.777999999993,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,ETH-USD,145,2018-05-25 23:59:59.999989,602.14,617.19,575.62,586.73,2110919936.0,0.0,586.734009,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,145,736839.9999999999,Broker,145,14533.777999999993,14533.777999999993,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,ETH-USD,146,2018-05-26 23:59:59.999989,587.43,606.17,583.51,587.28,1694300032.0,0.0,587.280029,ETH_GTrends,20,2018-05-20 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,Sentiment,146,736840.9999999999,Broker,146,14533.777999999993,14533.777999999993,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,ETH-USD,147,2018-05-27 23:59:59.999989,588.52,590.33,562.87,572.67,1788790016.0,0.0,572.66803,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,147,736841.9999999999,Broker,147,14533.777999999993,14533.777999999993,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,ETH-USD,148,2018-05-28 23:59:59.999989,573.04,576.05,512.55,516.04,2356900096.0,0.0,516.036011,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,148,736842.9999999999,Broker,148,71780.47399999999,20176.473999999987,BuySell,148,,584.6907499999999,BuySell,148,,,DataTrades,148,,
149,ETH-USD,149,2018-05-29 23:59:59.999989,516.15,572.26,516.15,565.39,2330820096.0,0.0,565.388,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,149,736843.9999999999,Broker,149,20113.858999999986,20113.858999999986,BuySell,149,508.40774999999996,,BuySell,149,,,DataTrades,149,5688.999999999998,
150,ETH-USD,150,2018-05-30 23:59:59.999989,566.83,583.14,545.43,559.59,2053970048.0,0.0,559.590027,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,150,736844.9999999999,Broker,150,76740.17599999999,20781.175999999992,BuySell,150,,591.8870999999999,BuySell,150,,,DataTrades,150,,
151,ETH-USD,151,2018-05-31 23:59:59.999989,558.5,585.54,557.07,577.65,1985040000.0,0.0,577.64502,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,151,736845.9999999999,Broker,151,20834.325999999994,20834.325999999994,BuySell,151,548.7139500000001,,BuySell,151,,,DataTrades,151,833.0000000000041,
152,ETH-USD,152,2018-06-01 23:59:59.999989,578.67,589.09,567.66,580.04,1945890048.0,0.0,580.04303,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,152,736846.9999999999,Broker,152,78643.45899999999,20639.458999999988,BuySell,152,,597.92635,BuySell,152,,,DataTrades,152,,
153,ETH-USD,153,2018-06-02 23:59:59.999989,580.43,597.08,577.32,591.81,1880390016.0,0.0,591.807983,ETH_GTrends,21,2018-05-27 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,153,736847.9999999999,Broker,153,20542.415999999994,20542.415999999994,BuySell,153,568.6602,,BuySell,153,,,DataTrades,153,-175.9999999999991,
154,ETH-USD,154,2018-06-03 23:59:59.999989,591.26,624.51,591.26,618.33,1832550016.0,0.0,618.328979,ETH_GTrends,22,2018-06-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,154,736848.9999999999,Broker,154,79609.29,17776.289999999986,BuySell,154,,633.8776499999999,BuySell,154,,,DataTrades,154,,
155,ETH-USD,155,2018-06-04 23:59:59.999989,619.44,623.43,583.75,592.98,1903430016.0,0.0,592.984985,ETH_GTrends,22,2018-06-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,155,736849.9999999999,Broker,155,17603.345999999987,17603.345999999987,BuySell,155,574.99375,,BuySell,155,,,DataTrades,155,-2818.0000000000064,
156,ETH-USD,156,2018-06-05 23:59:59.999989,593.41,611.33,580.98,609.3,1844269952.0,0.0,609.302979,ETH_GTrends,22,2018-06-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,156,736850.9999999999,Broker,156,76885.00499999999,15955.004999999997,BuySell,156,,620.49995,BuySell,156,,,DataTrades,156,,
157,ETH-USD,157,2018-06-06 23:59:59.999989,610.26,611.64,596.4,607.12,1756530048.0,0.0,607.124023,ETH_GTrends,22,2018-06-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,157,736851.9999999999,Broker,157,15797.97899999999,15797.97899999999,BuySell,157,587.454,,BuySell,157,,,DataTrades,157,-1685.0000000000023,
